Created Date,Complaint Type,Borough,count
2012/04/05,electric,BRONX,28
2012/04/06,electric,BRONX,11
2012/04/07,electric,BRONX,12
2012/04/08,electric,BRONX,2
2012/04/09,electric,BRONX,21
2012/04/10,electric,BRONX,19
2012/04/11,electric,BRONX,17
2012/04/12,electric,BRONX,29
2012/04/13,electric,BRONX,15
2012/04/14,electric,BRONX,14
2012/04/15,electric,BRONX,6
2012/04/16,electric,BRONX,23
2012/04/17,electric,BRONX,29
2012/04/18,electric,BRONX,19
2012/04/19,electric,BRONX,20
2012/04/20,electric,BRONX,16
2012/04/21,electric,BRONX,7
2012/04/22,electric,BRONX,7
2012/04/23,electric,BRONX,27
2012/04/24,electric,BRONX,30
2012/04/25,electric,BRONX,22
2012/04/26,electric,BRONX,26
2012/04/27,electric,BRONX,22
2012/04/28,electric,BRONX,18
2012/04/29,electric,BRONX,2
2012/04/30,electric,BRONX,42
2012/05/01,electric,BRONX,29
2012/05/02,electric,BRONX,25
2012/05/03,electric,BRONX,20
2012/05/04,electric,BRONX,25
2012/05/05,electric,BRONX,17
2012/05/06,electric,BRONX,11
2012/05/07,electric,BRONX,34
2012/05/08,electric,BRONX,25
2012/05/09,electric,BRONX,36
2012/05/10,electric,BRONX,17
2012/05/11,electric,BRONX,18
2012/05/12,electric,BRONX,11
2012/05/13,electric,BRONX,2
2012/05/14,electric,BRONX,31
2012/05/15,electric,BRONX,24
2012/05/16,electric,BRONX,30
2012/05/17,electric,BRONX,22
2012/05/18,electric,BRONX,11
2012/05/19,electric,BRONX,14
2012/05/20,electric,BRONX,9
2012/05/21,electric,BRONX,32
2012/05/22,electric,BRONX,39
2012/05/23,electric,BRONX,38
2012/05/24,electric,BRONX,59
2012/05/25,electric,BRONX,25
2012/05/26,electric,BRONX,8
2012/05/27,electric,BRONX,15
2012/05/28,electric,BRONX,6
2012/05/29,electric,BRONX,49
2012/05/30,electric,BRONX,42
2012/05/31,electric,BRONX,49
2012/06/01,electric,BRONX,23
2012/06/02,electric,BRONX,19
2012/06/03,electric,BRONX,11
2012/06/04,electric,BRONX,28
2012/06/05,electric,BRONX,29
2012/06/06,electric,BRONX,27
2012/06/07,electric,BRONX,33
2012/06/08,electric,BRONX,27
2012/06/09,electric,BRONX,20
2012/06/10,electric,BRONX,6
2012/06/11,electric,BRONX,34
2012/06/12,electric,BRONX,25
2012/06/13,electric,BRONX,24
2012/06/14,electric,BRONX,33
2012/06/15,electric,BRONX,29
2012/06/16,electric,BRONX,10
2012/06/17,electric,BRONX,9
2012/06/18,electric,BRONX,27
2012/06/19,electric,BRONX,53
2012/06/20,electric,BRONX,38
2012/06/21,electric,BRONX,37
2012/06/22,electric,BRONX,52
2012/06/23,electric,BRONX,16
2012/06/24,electric,BRONX,11
2012/06/25,electric,BRONX,29
2012/06/26,electric,BRONX,35
2012/06/27,electric,BRONX,42
2012/06/28,electric,BRONX,29
2012/06/29,electric,BRONX,31
2012/06/30,electric,BRONX,25
2012/07/01,electric,BRONX,34
2012/07/02,electric,BRONX,44
2012/07/03,electric,BRONX,42
2012/07/04,electric,BRONX,20
2012/07/05,electric,BRONX,61
2012/07/06,electric,BRONX,45
2012/07/07,electric,BRONX,30
2012/07/08,electric,BRONX,23
2012/07/09,electric,BRONX,39
2012/07/10,electric,BRONX,26
2012/07/11,electric,BRONX,32
2012/07/12,electric,BRONX,28
2012/07/13,electric,BRONX,25
2012/07/14,electric,BRONX,25
2012/07/15,electric,BRONX,26
2012/07/16,electric,BRONX,48
2012/07/17,electric,BRONX,30
2012/07/18,electric,BRONX,68
2012/07/19,electric,BRONX,40
2012/07/20,electric,BRONX,31
2012/07/21,electric,BRONX,23
2012/07/22,electric,BRONX,9
2012/07/23,electric,BRONX,38
2012/07/24,electric,BRONX,39
2012/07/25,electric,BRONX,38
2012/07/26,electric,BRONX,31
2012/07/27,electric,BRONX,30
2012/07/28,electric,BRONX,16
2012/07/29,electric,BRONX,10
2012/07/30,electric,BRONX,29
2012/07/31,electric,BRONX,54
2012/08/01,electric,BRONX,31
2012/08/02,electric,BRONX,30
2012/08/03,electric,BRONX,40
2012/08/04,electric,BRONX,18
2012/08/05,electric,BRONX,25
2012/08/06,electric,BRONX,62
2012/08/07,electric,BRONX,46
2012/08/08,electric,BRONX,43
2012/08/09,electric,BRONX,42
2012/08/10,electric,BRONX,26
2012/08/11,electric,BRONX,15
2012/08/12,electric,BRONX,21
2012/08/13,electric,BRONX,43
2012/08/14,electric,BRONX,37
2012/08/15,electric,BRONX,47
2012/08/16,electric,BRONX,46
2012/08/17,electric,BRONX,27
2012/08/18,electric,BRONX,7
2012/08/19,electric,BRONX,11
2012/08/20,electric,BRONX,28
2012/08/21,electric,BRONX,42
2012/08/22,electric,BRONX,24
2012/08/23,electric,BRONX,24
2012/08/24,electric,BRONX,28
2012/08/25,electric,BRONX,15
2012/08/26,electric,BRONX,6
2012/08/27,electric,BRONX,36
2012/08/28,electric,BRONX,21
2012/08/29,electric,BRONX,34
2012/08/30,electric,BRONX,17
2012/08/31,electric,BRONX,31
2012/09/01,electric,BRONX,11
2012/09/02,electric,BRONX,18
2012/09/03,electric,BRONX,19
2012/09/04,electric,BRONX,30
2012/09/05,electric,BRONX,38
2012/09/06,electric,BRONX,49
2012/09/07,electric,BRONX,44
2012/09/08,electric,BRONX,24
2012/09/09,electric,BRONX,11
2012/09/10,electric,BRONX,38
2012/09/11,electric,BRONX,29
2012/09/12,electric,BRONX,24
2012/09/13,electric,BRONX,32
2012/09/14,electric,BRONX,24
2012/09/15,electric,BRONX,19
2012/09/16,electric,BRONX,11
2012/09/17,electric,BRONX,55
2012/09/18,electric,BRONX,26
2012/09/19,electric,BRONX,34
2012/09/20,electric,BRONX,42
2012/09/21,electric,BRONX,24
2012/09/22,electric,BRONX,8
2012/09/23,electric,BRONX,7
2012/09/24,electric,BRONX,23
2012/09/25,electric,BRONX,38
2012/09/26,electric,BRONX,24
2012/09/27,electric,BRONX,25
2012/09/28,electric,BRONX,28
2012/09/29,electric,BRONX,11
2012/09/30,electric,BRONX,7
2012/10/01,electric,BRONX,33
2012/10/02,electric,BRONX,57
2012/10/03,electric,BRONX,44
2012/10/04,electric,BRONX,32
2012/10/05,electric,BRONX,57
2012/10/06,electric,BRONX,10
2012/10/07,electric,BRONX,11
2012/10/08,electric,BRONX,27
2012/10/09,electric,BRONX,27
2012/10/10,electric,BRONX,46
2012/10/11,electric,BRONX,46
2012/10/12,electric,BRONX,31
2012/10/13,electric,BRONX,33
2012/10/14,electric,BRONX,11
2012/10/15,electric,BRONX,43
2012/10/16,electric,BRONX,20
2012/10/17,electric,BRONX,53
2012/10/18,electric,BRONX,27
2012/10/19,electric,BRONX,29
2012/10/20,electric,BRONX,34
2012/10/21,electric,BRONX,14
2012/10/22,electric,BRONX,46
2012/10/23,electric,BRONX,29
2012/10/24,electric,BRONX,33
2012/10/25,electric,BRONX,35
2012/10/26,electric,BRONX,21
2012/10/27,electric,BRONX,16
2012/10/28,electric,BRONX,7
2012/10/29,electric,BRONX,10
2012/10/30,electric,BRONX,1
2012/10/31,electric,BRONX,12
2012/11/01,electric,BRONX,14
2012/11/02,electric,BRONX,28
2012/11/03,electric,BRONX,32
2012/11/04,electric,BRONX,13
2012/11/05,electric,BRONX,27
2012/11/06,electric,BRONX,23
2012/11/07,electric,BRONX,31
2012/11/08,electric,BRONX,35
2012/11/09,electric,BRONX,32
2012/11/10,electric,BRONX,12
2012/11/11,electric,BRONX,16
2012/11/12,electric,BRONX,28
2012/11/13,electric,BRONX,31
2012/11/14,electric,BRONX,38
2012/11/15,electric,BRONX,47
2012/11/16,electric,BRONX,27
2012/11/17,electric,BRONX,9
2012/11/18,electric,BRONX,16
2012/11/19,electric,BRONX,20
2012/11/20,electric,BRONX,34
2012/11/21,electric,BRONX,16
2012/11/22,electric,BRONX,10
2012/11/23,electric,BRONX,33
2012/11/24,electric,BRONX,19
2012/11/25,electric,BRONX,11
2012/11/26,electric,BRONX,25
2012/11/27,electric,BRONX,39
2012/11/28,electric,BRONX,45
2012/11/29,electric,BRONX,33
2012/11/30,electric,BRONX,26
2012/12/01,electric,BRONX,9
2012/12/02,electric,BRONX,5
2012/12/03,electric,BRONX,29
2012/12/04,electric,BRONX,46
2012/12/05,electric,BRONX,32
2012/12/06,electric,BRONX,33
2012/12/07,electric,BRONX,48
2012/12/08,electric,BRONX,12
2012/12/09,electric,BRONX,17
2012/12/10,electric,BRONX,27
2012/12/11,electric,BRONX,29
2012/12/12,electric,BRONX,30
2012/12/13,electric,BRONX,38
2012/12/14,electric,BRONX,34
2012/12/15,electric,BRONX,16
2012/12/16,electric,BRONX,9
2012/12/17,electric,BRONX,32
2012/12/18,electric,BRONX,29
2012/12/19,electric,BRONX,16
2012/12/20,electric,BRONX,27
2012/12/21,electric,BRONX,44
2012/12/22,electric,BRONX,19
2012/12/23,electric,BRONX,7
2012/12/24,electric,BRONX,12
2012/12/25,electric,BRONX,4
2012/12/26,electric,BRONX,41
2012/12/27,electric,BRONX,30
2012/12/28,electric,BRONX,37
2012/12/29,electric,BRONX,24
2012/12/30,electric,BRONX,19
2012/12/31,electric,BRONX,22
2013/01/01,electric,BRONX,11
2013/01/02,electric,BRONX,32
2013/01/03,electric,BRONX,36
2013/01/04,electric,BRONX,39
2013/01/05,electric,BRONX,34
2013/01/06,electric,BRONX,25
2013/01/07,electric,BRONX,37
2013/01/08,electric,BRONX,39
2013/01/09,electric,BRONX,54
2013/01/10,electric,BRONX,18
2013/01/11,electric,BRONX,31
2013/01/12,electric,BRONX,43
2013/01/13,electric,BRONX,24
2013/01/14,electric,BRONX,26
2013/01/15,electric,BRONX,34
2013/01/16,electric,BRONX,27
2013/01/17,electric,BRONX,37
2013/01/18,electric,BRONX,34
2013/01/19,electric,BRONX,20
2013/01/20,electric,BRONX,6
2013/01/21,electric,BRONX,29
2013/01/22,electric,BRONX,38
2013/01/23,electric,BRONX,40
2013/01/24,electric,BRONX,28
2013/01/25,electric,BRONX,48
2013/01/26,electric,BRONX,12
2013/01/27,electric,BRONX,46
2013/01/28,electric,BRONX,49
2013/01/29,electric,BRONX,25
2013/01/30,electric,BRONX,38
2013/01/31,electric,BRONX,31
2013/02/01,electric,BRONX,41
2013/02/02,electric,BRONX,22
2013/02/03,electric,BRONX,17
2013/02/04,electric,BRONX,25
2013/02/05,electric,BRONX,18
2013/02/06,electric,BRONX,17
2013/02/07,electric,BRONX,21
2013/02/08,electric,BRONX,15
2013/02/09,electric,BRONX,18
2013/02/10,electric,BRONX,8
2013/02/11,electric,BRONX,29
2013/02/12,electric,BRONX,42
2013/02/13,electric,BRONX,19
2013/02/14,electric,BRONX,22
2013/02/15,electric,BRONX,25
2013/02/16,electric,BRONX,23
2013/02/17,electric,BRONX,14
2013/02/18,electric,BRONX,21
2013/02/19,electric,BRONX,36
2013/02/20,electric,BRONX,43
2013/02/21,electric,BRONX,38
2013/02/22,electric,BRONX,33
2013/02/23,electric,BRONX,20
2013/02/24,electric,BRONX,12
2013/02/25,electric,BRONX,43
2013/02/26,electric,BRONX,32
2013/02/27,electric,BRONX,42
2013/02/28,electric,BRONX,25
2013/03/01,electric,BRONX,33
2013/03/02,electric,BRONX,25
2013/03/03,electric,BRONX,9
2013/03/04,electric,BRONX,33
2013/03/05,electric,BRONX,32
2013/03/06,electric,BRONX,51
2013/03/07,electric,BRONX,24
2013/03/08,electric,BRONX,32
2013/03/09,electric,BRONX,20
2013/03/10,electric,BRONX,13
2013/03/11,electric,BRONX,15
2013/03/12,electric,BRONX,29
2013/03/13,electric,BRONX,32
2013/03/14,electric,BRONX,41
2013/03/15,electric,BRONX,30
2013/03/16,electric,BRONX,13
2013/03/17,electric,BRONX,11
2013/03/18,electric,BRONX,35
2013/03/19,electric,BRONX,46
2013/03/20,electric,BRONX,33
2013/03/21,electric,BRONX,27
2013/03/22,electric,BRONX,24
2013/03/23,electric,BRONX,19
2013/03/24,electric,BRONX,12
2013/03/25,electric,BRONX,41
2013/03/26,electric,BRONX,22
2013/03/27,electric,BRONX,32
2013/03/28,electric,BRONX,29
2013/03/29,electric,BRONX,13
2013/03/30,electric,BRONX,8
2013/03/31,electric,BRONX,3
2013/04/01,electric,BRONX,17
2013/04/02,electric,BRONX,45
2013/04/03,electric,BRONX,18
2013/04/04,electric,BRONX,27
2013/04/05,electric,BRONX,50
2013/04/06,electric,BRONX,11
2013/04/07,electric,BRONX,15
2013/04/08,electric,BRONX,33
2013/04/09,electric,BRONX,21
2013/04/10,electric,BRONX,35
2013/04/11,electric,BRONX,23
2013/04/12,electric,BRONX,40
2013/04/13,electric,BRONX,15
2013/04/14,electric,BRONX,7
2013/04/15,electric,BRONX,25
2013/04/16,electric,BRONX,36
2013/04/17,electric,BRONX,38
2013/04/18,electric,BRONX,42
2013/04/19,electric,BRONX,27
2013/04/20,electric,BRONX,5
2013/04/21,electric,BRONX,4
2013/04/22,electric,BRONX,25
2013/04/23,electric,BRONX,36
2013/04/24,electric,BRONX,28
2013/04/25,electric,BRONX,25
2013/04/26,electric,BRONX,28
2013/04/27,electric,BRONX,7
2013/04/28,electric,BRONX,8
2013/04/29,electric,BRONX,40
2013/04/30,electric,BRONX,45
2013/05/01,electric,BRONX,32
2013/05/02,electric,BRONX,26
2013/05/03,electric,BRONX,31
2013/05/04,electric,BRONX,13
2013/05/05,electric,BRONX,10
2013/05/06,electric,BRONX,19
2013/05/07,electric,BRONX,29
2013/05/08,electric,BRONX,16
2013/05/09,electric,BRONX,25
2013/05/10,electric,BRONX,12
2013/05/11,electric,BRONX,12
2013/05/12,electric,BRONX,5
2013/05/13,electric,BRONX,24
2013/05/14,electric,BRONX,59
2013/05/15,electric,BRONX,31
2013/05/16,electric,BRONX,42
2013/05/17,electric,BRONX,26
2013/05/18,electric,BRONX,17
2013/05/19,electric,BRONX,14
2013/05/20,electric,BRONX,21
2013/05/21,electric,BRONX,41
2013/05/22,electric,BRONX,38
2013/05/23,electric,BRONX,38
2013/05/24,electric,BRONX,40
2013/05/25,electric,BRONX,12
2013/05/26,electric,BRONX,9
2013/05/27,electric,BRONX,12
2013/05/28,electric,BRONX,39
2013/05/29,electric,BRONX,30
2013/05/30,electric,BRONX,40
2013/05/31,electric,BRONX,15
2013/06/01,electric,BRONX,17
2013/06/02,electric,BRONX,26
2013/06/03,electric,BRONX,32
2013/06/04,electric,BRONX,39
2013/06/05,electric,BRONX,41
2013/06/06,electric,BRONX,39
2013/06/07,electric,BRONX,29
2013/06/08,electric,BRONX,16
2013/06/09,electric,BRONX,3
2013/06/10,electric,BRONX,28
2013/06/11,electric,BRONX,21
2013/06/12,electric,BRONX,31
2013/06/13,electric,BRONX,39
2013/06/14,electric,BRONX,35
2013/06/15,electric,BRONX,14
2013/06/16,electric,BRONX,5
2013/06/17,electric,BRONX,22
2013/06/18,electric,BRONX,28
2013/06/19,electric,BRONX,42
2013/06/20,electric,BRONX,44
2013/06/21,electric,BRONX,25
2013/06/22,electric,BRONX,23
2013/06/23,electric,BRONX,11
2013/06/24,electric,BRONX,34
2013/06/25,electric,BRONX,33
2013/06/26,electric,BRONX,33
2013/06/27,electric,BRONX,42
2013/06/28,electric,BRONX,34
2013/06/29,electric,BRONX,13
2013/06/30,electric,BRONX,23
2013/07/01,electric,BRONX,40
2013/07/02,electric,BRONX,31
2013/07/03,electric,BRONX,38
2013/07/04,electric,BRONX,13
2013/07/05,electric,BRONX,29
2013/07/06,electric,BRONX,20
2013/07/07,electric,BRONX,34
2013/07/08,electric,BRONX,42
2013/07/09,electric,BRONX,56
2013/07/10,electric,BRONX,46
2013/07/11,electric,BRONX,27
2013/07/12,electric,BRONX,24
2013/07/13,electric,BRONX,33
2013/07/14,electric,BRONX,12
2013/07/15,electric,BRONX,69
2013/07/16,electric,BRONX,60
2013/07/17,electric,BRONX,48
2013/07/18,electric,BRONX,64
2013/07/19,electric,BRONX,55
2013/07/20,electric,BRONX,50
2013/07/21,electric,BRONX,20
2013/07/22,electric,BRONX,43
2013/07/23,electric,BRONX,28
2013/07/24,electric,BRONX,48
2013/07/25,electric,BRONX,23
2013/07/26,electric,BRONX,28
2013/07/27,electric,BRONX,9
2013/07/28,electric,BRONX,8
2013/07/29,electric,BRONX,31
2013/07/30,electric,BRONX,36
2013/07/31,electric,BRONX,28
2013/08/01,electric,BRONX,21
2013/08/02,electric,BRONX,20
2013/08/03,electric,BRONX,7
2013/08/04,electric,BRONX,9
2013/08/05,electric,BRONX,33
2013/08/06,electric,BRONX,23
2013/08/07,electric,BRONX,38
2013/08/08,electric,BRONX,37
2013/08/09,electric,BRONX,40
2013/08/10,electric,BRONX,6
2013/08/11,electric,BRONX,13
2013/08/12,electric,BRONX,15
2013/08/13,electric,BRONX,34
2013/08/14,electric,BRONX,27
2013/08/15,electric,BRONX,24
2013/08/16,electric,BRONX,15
2013/08/17,electric,BRONX,13
2013/08/18,electric,BRONX,10
2013/08/19,electric,BRONX,19
2013/08/20,electric,BRONX,41
2013/08/21,electric,BRONX,32
2013/08/22,electric,BRONX,61
2013/08/23,electric,BRONX,16
2013/08/24,electric,BRONX,3
2013/08/25,electric,BRONX,9
2013/08/26,electric,BRONX,27
2013/08/27,electric,BRONX,30
2013/08/28,electric,BRONX,36
2013/08/29,electric,BRONX,25
2013/08/30,electric,BRONX,20
2013/08/31,electric,BRONX,9
2013/09/01,electric,BRONX,10
2013/09/02,electric,BRONX,13
2013/09/03,electric,BRONX,32
2013/09/04,electric,BRONX,27
2013/09/05,electric,BRONX,30
2013/09/06,electric,BRONX,21
2013/09/07,electric,BRONX,10
2013/09/08,electric,BRONX,14
2013/09/09,electric,BRONX,33
2013/09/10,electric,BRONX,18
2013/09/11,electric,BRONX,47
2013/09/12,electric,BRONX,50
2013/09/13,electric,BRONX,27
2013/09/14,electric,BRONX,5
2013/09/15,electric,BRONX,6
2013/09/16,electric,BRONX,17
2013/09/17,electric,BRONX,25
2013/09/18,electric,BRONX,33
2013/09/19,electric,BRONX,41
2013/09/20,electric,BRONX,30
2013/09/21,electric,BRONX,15
2013/09/22,electric,BRONX,9
2013/09/23,electric,BRONX,28
2013/09/24,electric,BRONX,31
2013/09/25,electric,BRONX,22
2013/09/26,electric,BRONX,27
2013/09/27,electric,BRONX,23
2013/09/28,electric,BRONX,17
2013/09/29,electric,BRONX,4
2013/09/30,electric,BRONX,42
2013/10/01,electric,BRONX,21
2013/10/02,electric,BRONX,29
2013/10/03,electric,BRONX,33
2013/10/04,electric,BRONX,24
2013/10/05,electric,BRONX,12
2013/10/06,electric,BRONX,6
2013/10/07,electric,BRONX,34
2013/10/08,electric,BRONX,27
2013/10/09,electric,BRONX,25
2013/10/10,electric,BRONX,30
2013/10/11,electric,BRONX,20
2013/10/12,electric,BRONX,11
2013/10/13,electric,BRONX,10
2013/10/14,electric,BRONX,14
2013/10/15,electric,BRONX,37
2013/10/16,electric,BRONX,32
2013/10/17,electric,BRONX,30
2013/10/18,electric,BRONX,25
2013/10/19,electric,BRONX,13
2013/10/20,electric,BRONX,14
2013/10/21,electric,BRONX,32
2013/10/22,electric,BRONX,22
2013/10/23,electric,BRONX,35
2013/10/24,electric,BRONX,27
2013/10/25,electric,BRONX,26
2013/10/26,electric,BRONX,11
2013/10/27,electric,BRONX,13
2013/10/28,electric,BRONX,42
2013/10/29,electric,BRONX,34
2013/10/30,electric,BRONX,35
2013/10/31,electric,BRONX,31
2013/11/01,electric,BRONX,13
2013/11/02,electric,BRONX,10
2013/11/03,electric,BRONX,16
2013/11/04,electric,BRONX,29
2013/11/05,electric,BRONX,32
2013/11/06,electric,BRONX,36
2013/11/07,electric,BRONX,23
2013/11/08,electric,BRONX,22
2013/11/09,electric,BRONX,10
2013/11/10,electric,BRONX,7
2013/11/11,electric,BRONX,17
2013/11/12,electric,BRONX,49
2013/11/13,electric,BRONX,40
2013/11/14,electric,BRONX,29
2013/11/15,electric,BRONX,19
2013/11/16,electric,BRONX,8
2013/11/17,electric,BRONX,20
2013/11/18,electric,BRONX,20
2013/11/19,electric,BRONX,25
2013/11/20,electric,BRONX,41
2013/11/21,electric,BRONX,18
2013/11/22,electric,BRONX,24
2013/11/23,electric,BRONX,5
2013/11/24,electric,BRONX,28
2013/11/25,electric,BRONX,45
2013/11/26,electric,BRONX,28
2013/11/27,electric,BRONX,35
2013/11/28,electric,BRONX,1
2013/11/29,electric,BRONX,14
2013/11/30,electric,BRONX,8
2013/12/01,electric,BRONX,13
2013/12/02,electric,BRONX,28
2013/12/03,electric,BRONX,41
2013/12/04,electric,BRONX,33
2013/12/05,electric,BRONX,28
2013/12/06,electric,BRONX,26
2013/12/07,electric,BRONX,11
2013/12/08,electric,BRONX,11
2013/12/09,electric,BRONX,53
2013/12/10,electric,BRONX,36
2013/12/11,electric,BRONX,25
2013/12/12,electric,BRONX,39
2013/12/13,electric,BRONX,21
2013/12/14,electric,BRONX,19
2013/12/15,electric,BRONX,34
2013/12/16,electric,BRONX,22
2013/12/17,electric,BRONX,29
2013/12/18,electric,BRONX,39
2013/12/19,electric,BRONX,26
2013/12/20,electric,BRONX,28
2013/12/21,electric,BRONX,23
2013/12/22,electric,BRONX,18
2013/12/23,electric,BRONX,42
2013/12/24,electric,BRONX,19
2013/12/25,electric,BRONX,13
2013/12/26,electric,BRONX,32
2013/12/27,electric,BRONX,26
2013/12/28,electric,BRONX,8
2013/12/29,electric,BRONX,25
2013/12/30,electric,BRONX,22
2013/12/31,electric,BRONX,27
2014/01/01,electric,BRONX,9
2014/01/02,electric,BRONX,26
2014/01/03,electric,BRONX,25
2014/01/04,electric,BRONX,23
2014/01/05,electric,BRONX,29
2014/01/06,electric,BRONX,31
2014/01/07,electric,BRONX,36
2014/01/08,electric,BRONX,48
2014/01/09,electric,BRONX,48
2014/01/10,electric,BRONX,37
2014/01/11,electric,BRONX,22
2014/01/12,electric,BRONX,8
2014/01/13,electric,BRONX,30
2014/01/14,electric,BRONX,31
2014/01/15,electric,BRONX,42
2014/01/16,electric,BRONX,40
2014/01/17,electric,BRONX,19
2014/01/18,electric,BRONX,17
2014/01/19,electric,BRONX,13
2014/01/20,electric,BRONX,27
2014/01/21,electric,BRONX,45
2014/01/22,electric,BRONX,50
2014/01/23,electric,BRONX,37
2014/01/24,electric,BRONX,38
2014/01/25,electric,BRONX,23
2014/01/26,electric,BRONX,26
2014/01/27,electric,BRONX,29
2014/01/28,electric,BRONX,38
2014/01/29,electric,BRONX,37
2014/01/30,electric,BRONX,46
2014/01/31,electric,BRONX,37
2014/02/01,electric,BRONX,12
2014/02/02,electric,BRONX,9
2014/02/03,electric,BRONX,20
2014/02/04,electric,BRONX,34
2014/02/05,electric,BRONX,40
2014/02/06,electric,BRONX,25
2014/02/07,electric,BRONX,26
2014/02/08,electric,BRONX,17
2014/02/09,electric,BRONX,9
2014/02/10,electric,BRONX,27
2014/02/11,electric,BRONX,44
2014/02/12,electric,BRONX,34
2014/02/13,electric,BRONX,44
2014/02/14,electric,BRONX,30
2014/02/15,electric,BRONX,20
2014/02/16,electric,BRONX,17
2014/02/17,electric,BRONX,21
2014/02/18,electric,BRONX,34
2014/02/19,electric,BRONX,25
2014/02/20,electric,BRONX,25
2014/02/21,electric,BRONX,36
2014/02/22,electric,BRONX,6
2014/02/23,electric,BRONX,12
2014/02/24,electric,BRONX,32
2014/02/25,electric,BRONX,27
2014/02/26,electric,BRONX,39
2014/02/27,electric,BRONX,19
2014/02/28,electric,BRONX,30
2014/03/01,electric,BRONX,17
2014/03/02,electric,BRONX,12
2014/03/03,electric,BRONX,35
2014/03/04,electric,BRONX,30
2014/03/05,electric,BRONX,42
2014/03/06,electric,BRONX,42
2014/03/07,electric,BRONX,28
2014/03/08,electric,BRONX,14
2014/03/09,electric,BRONX,31
2014/03/10,electric,BRONX,24
2014/03/11,electric,BRONX,18
2014/03/12,electric,BRONX,32
2014/03/13,electric,BRONX,26
2014/03/14,electric,BRONX,21
2014/03/15,electric,BRONX,12
2014/03/16,electric,BRONX,9
2014/03/17,electric,BRONX,30
2014/03/18,electric,BRONX,21
2014/03/19,electric,BRONX,28
2014/03/20,electric,BRONX,29
2014/03/21,electric,BRONX,17
2014/03/22,electric,BRONX,24
2014/03/23,electric,BRONX,8
2014/03/24,electric,BRONX,26
2014/03/25,electric,BRONX,16
2014/03/26,electric,BRONX,24
2014/03/27,electric,BRONX,20
2014/03/28,electric,BRONX,23
2014/03/29,electric,BRONX,3
2014/03/30,electric,BRONX,15
2014/03/31,electric,BRONX,18
2014/04/01,electric,BRONX,29
2014/04/02,electric,BRONX,23
2014/04/03,electric,BRONX,25
2014/04/04,electric,BRONX,19
2014/04/05,electric,BRONX,17
2014/04/06,electric,BRONX,11
2014/04/07,electric,BRONX,21
2014/04/08,electric,BRONX,19
2014/04/09,electric,BRONX,24
2014/04/10,electric,BRONX,39
2014/04/11,electric,BRONX,19
2014/04/12,electric,BRONX,10
